会,kuài,accountant; accounting; to balance an account
会,huì,(suffix) union; group; association; can; to have the skill; to know how to; meeting; gathering; to be likely to; to be sure to; to meet; to get together
一,yī,a (article); also pr. [yao1] for greater clarity when spelling out numbers digit by digit; as soon as; entire; whole; all; throughout; one; single
下雨,xiàyǔ,to rain
字,zì,character; courtesy or style name traditionally given to males aged 20 in dynastic China; letter; symbol; word
电脑,diànnǎo,computer
个,gè,(bound form) individual; (classifier used before a noun that has no specific classifier)
住,zhù,(suffix indicating firmness, steadiness, or coming to a halt); to dwell; to live; to reside; to stay; to stop
下,xià,below; down; downwards; later; lower; measure word to show the frequency of an action; next (week etc); second (of two parts); to arrive at (a decision, conclusion etc); to decline; to go down
现在,xiànzài,at present; at the moment; current; modern; now; nowadays
开,kāi,(directional complement) away; off; (of ships, vehicles, troops etc) to start; carat (gold); to boil; to open (transitive or intransitive); to turn on; to put in operation; to operate; to run; to write out (a prescription, check, invoice etc)
好,hào,to be fond of; to have a tendency to; to be prone to
好,hǎo,(after a personal pronoun) hello; (before a verb) easy to; (before a verb) good to; (before an adjective for exclamatory effect) so; (of two people) close; on intimate terms; (verb complement indicating completion); all right!; appropriate; proper; good
儿子,érzi,son
什么,shénme,anything; something; what?
看见,kànjiàn,to catch sight of; to see
九,jiǔ,9; nine
那,nà,(pronoun) that (referring to persons, things or situations); (specifier) that; the; those (colloquial pr. [nei4]); then (in that case)
那,nuó,(archaic) many; beautiful; how
星期,xīngqī,Sunday; day of the week; week
多少,duōshǎo,amount; number; somewhat
多少,duōshao,(phone number, student ID etc) what number?; how many?; how much?
书,shū,book; document; letter; to write
些,xiē,classifier indicating a small amount or small number greater than 1: some, a few, several
学校,xuéxiào,school
想,xiǎng,to desire; to want (to); to miss (feel wistful about the absence of); to think (about); to think (that); to believe (that); to think of; to devise
天气,tiānqì,weather
飞机,fēijī,airplane
不客气,bùkèqi,blunt; don't mention it; impolite; rude; you're welcome
年,nián,grain; harvest (old)
年,nián,year
你,nǐ,you (informal, as opposed to courteous 您[nin2])
你,nǐ,you (Note: In Taiwan, 妳 is used to address females, but in mainland China, it is not commonly used. Instead, 你 is used to address both males and females.)
二,èr,(Beijing dialect) stupid; 2; two
上午,shàngwǔ,morning
没关系,méiguānxi,it doesn't matter
再见,zàijiàn,goodbye
小,xiǎo,few; small; tiny; young
后面,hòumian,behind; near the end; at the back; later; afterwards; the back; the rear; the last bit
医院,yīyuàn,hospital
怎么,zěnme,how?; what?; why?
东西,dōngxī,east and west
东西,dōngxi,person; stuff; thing
的,dí,really and truly
的,dī,a taxi; a cab (abbr. for 的士[di1 shi4])
的,de,(used after an attribute); (used at the end of a declarative sentence for emphasis); (used to form a nominal expression); also pr. [di4] or [di5] in poetry and songs; of; ~'s (possessive particle)
的,dì,(bound form) bull's-eye; target
家,jiā,(polite) my (sister, uncle etc); classifier for families or businesses; family; home; noun suffix for a specialist in some activity, such as a musician or revolutionary, corresponding to English -ist, -er, -ary or -ian; refers to the philosophical schools of pre-Han China
水,shuǐ,(of clothes) classifier for number of washes; additional charges or income; beverage; liquid; river; water
很,hěn,(adverb of degree); awfully; quite; very
小姐,xiǎojie,(slang) prostitute; miss; young lady
是,shì,(adverb for emphatic assertion); (respectful acknowledgement of a command) very well; correct; right; true; to be (followed by substantives only)
我,wǒ,I; me; my
买,mǎi,to buy; to purchase
饭店,fàndiàn,hotel; restaurant
少,shǎo,few; less; seldom; to be missing; to lack; to stop (doing sth)
少,shào,young
女儿,nüér,daughter
三,sān,3; three
去,qù,(after a verb of motion indicates movement away from the speaker); (of a time etc) last; (used after certain verbs to indicate detachment or separation); (when used either before or after a verb) to go in order to do sth; just passed; to be apart from in space or time; to die (euphemism); to get rid of; to go; to go to (a place); to play (a part); to reduce; to remove; to send
她,tā,she
他,tā,(literary) other; (used as a meaningless mock object); (used before sb's name for emphasis); he; him (used for either sex when the sex is unknown or unimportant)
多,duō,(after a numeral) ... odd; (bound form) multi-; poly-; many; much; too many; in excess
高兴,gāoxìng,glad; happy; in a cheerful mood; willing (to do sth)
吃,chī,to absorb; to eat at (a cafeteria etc); to eat; to consume; to eradicate; to destroy; to suffer (shock, injury, defeat etc)
米饭,mǐfàn,(cooked) rice
电影,diànyǐng,movie; film
大,dà,(dialect) father; (dialect) uncle (father's brother); big; large; great; eldest (as in 大姐[da4 jie3]); greatly; freely; fully; older (than another person)
名字,míngzi,name (of a person or thing)
桌子,zhuōzi,desk; table
本,běn,classifier for books, periodicals, files etc; inherent; origin; original; originally; root; source; stem; the current; this
喝,hè,to shout
喝,hē,to drink
热,rè,fervent; heat; hot (of weather); to heat up; to warm up
椅子,yǐzi,chair
狗,gǒu,dog
冷,lěng,cold
里,lǐ,(Tw) borough, administrative unit between the township 鎮|镇[zhen4] and neighborhood 鄰|邻[lin2] levels; ancient administrative unit of 25 families; li, ancient measure of length, approx. 500 m; neighborhood
里,Lǐ,Li (surname)
里,lǐ,inside; interior; internal; lining
衣服,yīfu,clothes
认识,rènshi,awareness; cognition; knowledge; to be familiar with; to get acquainted with sb; to know; to recognize; understanding
号,hào,assumed name; bugle call; business establishment; classifier used to indicate number of people; day of a month; horn (wind instrument); mark; ordinal number; ship suffix; sign; size; to take a pulse
号,háo,cry; roar
不,bù,(bound form) not; un-; no; not so
能,néng,(physics) energy; ability; can; might possibly; to be able to
请,qǐng,please (do sth); to ask; to invite; to request; to treat (to a meal etc)
昨天,zuótiān,yesterday
苹果,píngguǒ,apple
打电话,dǎdiànhuà,to make a telephone call
